Effect,set,media,pair_id,_set,_media,_pair_id,Estimate,StdErr,DF,tValue,Probt,Adjustment,Adjp,Alpha,Lower,Upper,AdjLower,AdjUpper
set*media*pair_id,set1,3dd,3,set1,3dp,7,0.1510,0.001773,1922,85.17,<.0001,Tukey-Kramer,<.0001,0.05,0.1476,0.1545,0.1440,0.1581
set*media*pair_id,set1,3dd,3,set1,3dp,8,-0.1123,0.001773,1922,-63.35,<.0001,Tukey-Kramer,<.0001,0.05,-0.1158,-0.1089,-0.1194,-0.1053
set*media*pair_id,set1,3dd,3,set1,3dp,9,0.1014,0.001773,1922,57.15,<.0001,Tukey-Kramer,<.0001,0.05,0.09787,0.1048,0.09429,0.1084
set*media*pair_id,set1,3dd,3,set2,2dd,1,-0.2952,0.02653,1922,-11.13,<.0001,Tukey-Kramer,<.0001,0.05,-0.3473,-0.2432,-0.4009,-0.1896
set*media*pair_id,set1,3dd,3,set2,2dd,2,-0.3338,0.02653,1922,-12.58,<.0001,Tukey-Kramer,<.0001,0.05,-0.3858,-0.2817,-0.4394,-0.2282
set*media*pair_id,set1,3dd,3,set2,2dd,3,-0.00936,0.02653,1922,-0.35,0.7242,Tukey-Kramer,1.0000,0.05,-0.06140,0.04268,-0.1150,0.09625
set*media*pair_id,set1,3dd,3,set2,2dd,4,-0.1098,0.02653,1922,-4.14,<.0001,Tukey-Kramer,0.0282,0.05,-0.1618,-0.05774,-0.2154,-0.00416
set*media*pair_id,set1,3dd,3,set2,2dd,6,-0.1786,0.02653,1922,-6.73,<.0001,Tukey-Kramer,<.0001,0.05,-0.2306,-0.1265,-0.2842,-0.07294
set*media*pair_id,set1,3dd,3,set2,2dd,7,-0.2021,0.02653,1922,-7.62,<.0001,Tukey-Kramer,<.0001,0.05,-0.2542,-0.1501,-0.3077,-0.09650
set*media*pair_id,set1,3dd,3,set2,2dd,8,-0.1925,0.02653,1922,-7.25,<.0001,Tukey-Kramer,<.0001,0.05,-0.2445,-0.1405,-0.2981,-0.08689
set*media*pair_id,set1,3dd,3,set2,2dd,9,-0.2212,0.02653,1922,-8.33,<.0001,Tukey-Kramer,<.0001,0.05,-0.2732,-0.1691,-0.3268,-0.1155
set*media*pair_id,set1,3dd,3,set2,3dd,1,-0.06343,0.02653,1922,-2.39,0.0169,Tukey-Kramer,0.9661,0.05,-0.1155,-0.01139,-0.1690,0.04219
set*media*pair_id,set1,3dd,3,set2,3dd,2,-0.06995,0.02653,1922,-2.64,0.0085,Tukey-Kramer,0.8772,0.05,-0.1220,-0.01791,-0.1756,0.03566
set*media*pair_id,set1,3dd,3,set2,3dd,3,-0.1146,0.02653,1922,-4.32,<.0001,Tukey-Kramer,0.0139,0.05,-0.1666,-0.06253,-0.2202,-0.00895
set*media*pair_id,set1,3dd,3,set2,3dd,4,-0.08366,0.02653,1922,-3.15,0.0016,Tukey-Kramer,0.4760,0.05,-0.1357,-0.03162,-0.1893,0.02195
set*media*pair_id,set1,3dd,3,set2,3dd,6,0.1116,0.02653,1922,4.21,<.0001,Tukey-Kramer,0.0216,0.05,0.05956,0.1636,0.005988,0.2172
set*media*pair_id,set1,3dd,3,set2,3dd,7,-0.05863,0.02653,1922,-2.21,0.0273,Tukey-Kramer,0.9908,0.05,-0.1107,-0.00659,-0.1642,0.04699
set*media*pair_id,set1,3dd,3,set2,3dd,8,0.08128,0.02653,1922,3.06,0.0022,Tukey-Kramer,0.5543,0.05,0.02924,0.1333,-0.02433,0.1869
set*media*pair_id,set1,3dd,3,set2,3dd,9,0.06317,0.02653,1922,2.38,0.0174,Tukey-Kramer,0.9681,0.05,0.01113,0.1152,-0.04244,0.1688
set*media*pair_id,set1,3dd,3,set2,3dp,1,0.04955,0.02653,1922,1.87,0.0620,Tukey-Kramer,0.9997,0.05,-0.00249,0.1016,-0.05606,0.1552
set*media*pair_id,set1,3dd,3,set2,3dp,2,-0.07748,0.02653,1922,-2.92,0.0035,Tukey-Kramer,0.6786,0.05,-0.1295,-0.02544,-0.1831,0.02814
set*media*pair_id,set1,3dd,3,set2,3dp,3,-0.00002,0.02653,1922,-0.00,0.9994,Tukey-Kramer,1.0000,0.05,-0.05206,0.05202,-0.1056,0.1056
set*media*pair_id,set1,3dd,3,set2,3dp,4,0.1855,0.02653,1922,6.99,<.0001,Tukey-Kramer,<.0001,0.05,0.1335,0.2375,0.07989,0.2911
set*media*pair_id,set1,3dd,3,set2,3dp,6,0.2210,0.02653,1922,8.33,<.0001,Tukey-Kramer,<.0001,0.05,0.1689,0.2730,0.1153,0.3266
set*media*pair_id,set1,3dd,3,set2,3dp,7,-0.01837,0.02653,1922,-0.69,0.4888,Tukey-Kramer,1.0000,0.05,-0.07041,0.03367,-0.1240,0.08724
set*media*pair_id,set1,3dd,3,set2,3dp,8,-0.08338,0.02653,1922,-3.14,0.0017,Tukey-Kramer,0.4851,0.05,-0.1354,-0.03134,-0.1890,0.02223
set*media*pair_id,set1,3dd,3,set2,3dp,9,0.05457,0.02653,1922,2.06,0.0399,Tukey-Kramer,0.9977,0.05,0.002532,0.1066,-0.05104,0.1602
set*media*pair_id,set1,3dd,4,set1,3dd,6,0.1674,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,4,set1,3dd,7,-0.01758,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,4,set1,3dd,8,0.04151,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,4,set1,3dd,9,-0.09945,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,4,set1,3dp,1,0.08853,0.001773,1922,49.92,<.0001,Tukey-Kramer,<.0001,0.05,0.08505,0.09201,0.08147,0.09559
set*media*pair_id,set1,3dd,4,set1,3dp,2,-0.01359,0.001773,1922,-7.66,<.0001,Tukey-Kramer,<.0001,0.05,-0.01707,-0.01011,-0.02065,-0.00653
set*media*pair_id,set1,3dd,4,set1,3dp,3,0.1402,0.001773,1922,79.05,<.0001,Tukey-Kramer,<.0001,0.05,0.1367,0.1437,0.1331,0.1472
set*media*pair_id,set1,3dd,4,set1,3dp,4,-0.00110,0.001773,1922,-0.62,0.5348,Tukey-Kramer,1.0000,0.05,-0.00458,0.002377,-0.00816,0.005957
set*media*pair_id,set1,3dd,4,set1,3dp,6,0.1117,0.001773,1922,62.98,<.0001,Tukey-Kramer,<.0001,0.05,0.1082,0.1152,0.1046,0.1187
set*media*pair_id,set1,3dd,4,set1,3dp,7,0.1022,0.001773,1922,57.64,<.0001,Tukey-Kramer,<.0001,0.05,0.09874,0.1057,0.09516,0.1093
set*media*pair_id,set1,3dd,4,set1,3dp,8,-0.1611,0.001773,1922,-90.87,<.0001,Tukey-Kramer,<.0001,0.05,-0.1646,-0.1577,-0.1682,-0.1541
set*media*pair_id,set1,3dd,4,set1,3dp,9,0.05254,0.001773,1922,29.63,<.0001,Tukey-Kramer,<.0001,0.05,0.04907,0.05602,0.04549,0.05960
set*media*pair_id,set1,3dd,4,set2,2dd,1,-0.3440,0.02653,1922,-12.97,<.0001,Tukey-Kramer,<.0001,0.05,-0.3961,-0.2920,-0.4497,-0.2384
set*media*pair_id,set1,3dd,4,set2,2dd,2,-0.3826,0.02653,1922,-14.42,<.0001,Tukey-Kramer,<.0001,0.05,-0.4346,-0.3306,-0.4882,-0.2770
set*media*pair_id,set1,3dd,4,set2,2dd,3,-0.05817,0.02653,1922,-2.19,0.0285,Tukey-Kramer,0.9920,0.05,-0.1102,-0.00613,-0.1638,0.04744
set*media*pair_id,set1,3dd,4,set2,2dd,4,-0.1586,0.02653,1922,-5.98,<.0001,Tukey-Kramer,<.0001,0.05,-0.2106,-0.1065,-0.2642,-0.05297
set*media*pair_id,set1,3dd,4,set2,2dd,6,-0.2274,0.02653,1922,-8.57,<.0001,Tukey-Kramer,<.0001,0.05,-0.2794,-0.1753,-0.3330,-0.1217
set*media*pair_id,set1,3dd,4,set2,2dd,7,-0.2509,0.02653,1922,-9.46,<.0001,Tukey-Kramer,<.0001,0.05,-0.3030,-0.1989,-0.3565,-0.1453
set*media*pair_id,set1,3dd,4,set2,2dd,8,-0.2413,0.02653,1922,-9.09,<.0001,Tukey-Kramer,<.0001,0.05,-0.2934,-0.1893,-0.3469,-0.1357
set*media*pair_id,set1,3dd,4,set2,2dd,9,-0.2700,0.02653,1922,-10.17,<.0001,Tukey-Kramer,<.0001,0.05,-0.3220,-0.2179,-0.3756,-0.1644
set*media*pair_id,set1,3dd,4,set2,3dd,1,-0.1122,0.02653,1922,-4.23,<.0001,Tukey-Kramer,0.0197,0.05,-0.1643,-0.06020,-0.2178,-0.00662
set*media*pair_id,set1,3dd,4,set2,3dd,2,-0.1188,0.02653,1922,-4.48,<.0001,Tukey-Kramer,0.0072,0.05,-0.1708,-0.06672,-0.2244,-0.01314
set*media*pair_id,set1,3dd,4,set2,3dd,3,-0.1634,0.02653,1922,-6.16,<.0001,Tukey-Kramer,<.0001,0.05,-0.2154,-0.1113,-0.2690,-0.05776
set*media*pair_id,set1,3dd,4,set2,3dd,4,-0.1325,0.02653,1922,-4.99,<.0001,Tukey-Kramer,0.0007,0.05,-0.1845,-0.08043,-0.2381,-0.02685
set*media*pair_id,set1,3dd,4,set2,3dd,6,0.06279,0.02653,1922,2.37,0.0181,Tukey-Kramer,0.9709,0.05,0.01075,0.1148,-0.04282,0.1684
set*media*pair_id,set1,3dd,4,set2,3dd,7,-0.1074,0.02653,1922,-4.05,<.0001,Tukey-Kramer,0.0391,0.05,-0.1595,-0.05540,-0.2130,-0.00182
set*media*pair_id,set1,3dd,4,set2,3dd,8,0.03248,0.02653,1922,1.22,0.2211,Tukey-Kramer,1.0000,0.05,-0.01956,0.08452,-0.07314,0.1381
set*media*pair_id,set1,3dd,4,set2,3dd,9,0.01436,0.02653,1922,0.54,0.5884,Tukey-Kramer,1.0000,0.05,-0.03768,0.06640,-0.09125,0.1200
set*media*pair_id,set1,3dd,4,set2,3dp,1,0.000744,0.02653,1922,0.03,0.9776,Tukey-Kramer,1.0000,0.05,-0.05130,0.05278,-0.1049,0.1064
set*media*pair_id,set1,3dd,4,set2,3dp,2,-0.1263,0.02653,1922,-4.76,<.0001,Tukey-Kramer,0.0020,0.05,-0.1783,-0.07424,-0.2319,-0.02067
set*media*pair_id,set1,3dd,4,set2,3dp,3,-0.04883,0.02653,1922,-1.84,0.0659,Tukey-Kramer,0.9998,0.05,-0.1009,0.003214,-0.1544,0.05679
set*media*pair_id,set1,3dd,4,set2,3dp,4,0.1367,0.02653,1922,5.15,<.0001,Tukey-Kramer,0.0003,0.05,0.08466,0.1887,0.03108,0.2423
set*media*pair_id,set1,3dd,4,set2,3dp,6,0.1721,0.02653,1922,6.49,<.0001,Tukey-Kramer,<.0001,0.05,0.1201,0.2242,0.06653,0.2778
set*media*pair_id,set1,3dd,4,set2,3dp,7,-0.06718,0.02653,1922,-2.53,0.0114,Tukey-Kramer,0.9245,0.05,-0.1192,-0.01514,-0.1728,0.03843
set*media*pair_id,set1,3dd,4,set2,3dp,8,-0.1322,0.02653,1922,-4.98,<.0001,Tukey-Kramer,0.0007,0.05,-0.1842,-0.08015,-0.2378,-0.02657
set*media*pair_id,set1,3dd,4,set2,3dp,9,0.005764,0.02653,1922,0.22,0.8280,Tukey-Kramer,1.0000,0.05,-0.04628,0.05780,-0.09985,0.1114
set*media*pair_id,set1,3dd,6,set1,3dd,7,-0.1849,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,6,set1,3dd,8,-0.1258,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,6,set1,3dd,9,-0.2668,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,6,set1,3dp,1,-0.07883,0.001773,1922,-44.45,<.0001,Tukey-Kramer,<.0001,0.05,-0.08230,-0.07535,-0.08588,-0.07177
set*media*pair_id,set1,3dd,6,set1,3dp,2,-0.1809,0.001773,1922,-102.04,<.0001,Tukey-Kramer,<.0001,0.05,-0.1844,-0.1775,-0.1880,-0.1739
set*media*pair_id,set1,3dd,6,set1,3dp,3,-0.02718,0.001773,1922,-15.33,<.0001,Tukey-Kramer,<.0001,0.05,-0.03066,-0.02370,-0.03424,-0.02012
set*media*pair_id,set1,3dd,6,set1,3dp,4,-0.1685,0.001773,1922,-95.00,<.0001,Tukey-Kramer,<.0001,0.05,-0.1719,-0.1650,-0.1755,-0.1614
set*media*pair_id,set1,3dd,6,set1,3dp,6,-0.05568,0.001773,1922,-31.40,<.0001,Tukey-Kramer,<.0001,0.05,-0.05915,-0.05220,-0.06273,-0.04862
set*media*pair_id,set1,3dd,6,set1,3dp,7,-0.06514,0.001773,1922,-36.73,<.0001,Tukey-Kramer,<.0001,0.05,-0.06861,-0.06166,-0.07219,-0.05808
set*media*pair_id,set1,3dd,6,set1,3dp,8,-0.3285,0.001773,1922,-185.25,<.0001,Tukey-Kramer,<.0001,0.05,-0.3320,-0.3250,-0.3356,-0.3214
set*media*pair_id,set1,3dd,6,set1,3dp,9,-0.1148,0.001773,1922,-64.74,<.0001,Tukey-Kramer,<.0001,0.05,-0.1183,-0.1113,-0.1219,-0.1078
set*media*pair_id,set1,3dd,6,set2,2dd,1,-0.5114,0.02653,1922,-19.27,<.0001,Tukey-Kramer,<.0001,0.05,-0.5634,-0.4594,-0.6170,-0.4058
set*media*pair_id,set1,3dd,6,set2,2dd,2,-0.5499,0.02653,1922,-20.73,<.0001,Tukey-Kramer,<.0001,0.05,-0.6020,-0.4979,-0.6556,-0.4443
set*media*pair_id,set1,3dd,6,set2,2dd,3,-0.2255,0.02653,1922,-8.50,<.0001,Tukey-Kramer,<.0001,0.05,-0.2776,-0.1735,-0.3311,-0.1199
set*media*pair_id,set1,3dd,6,set2,2dd,4,-0.3259,0.02653,1922,-12.28,<.0001,Tukey-Kramer,<.0001,0.05,-0.3780,-0.2739,-0.4316,-0.2203
set*media*pair_id,set1,3dd,6,set2,2dd,6,-0.3947,0.02653,1922,-14.88,<.0001,Tukey-Kramer,<.0001,0.05,-0.4468,-0.3427,-0.5003,-0.2891
set*media*pair_id,set1,3dd,6,set2,2dd,7,-0.4183,0.02653,1922,-15.76,<.0001,Tukey-Kramer,<.0001,0.05,-0.4703,-0.3662,-0.5239,-0.3127
set*media*pair_id,set1,3dd,6,set2,2dd,8,-0.4087,0.02653,1922,-15.40,<.0001,Tukey-Kramer,<.0001,0.05,-0.4607,-0.3566,-0.5143,-0.3031
set*media*pair_id,set1,3dd,6,set2,2dd,9,-0.4373,0.02653,1922,-16.48,<.0001,Tukey-Kramer,<.0001,0.05,-0.4894,-0.3853,-0.5429,-0.3317
set*media*pair_id,set1,3dd,6,set2,3dd,1,-0.2796,0.02653,1922,-10.54,<.0001,Tukey-Kramer,<.0001,0.05,-0.3316,-0.2276,-0.3852,-0.1740
set*media*pair_id,set1,3dd,6,set2,3dd,2,-0.2861,0.02653,1922,-10.78,<.0001,Tukey-Kramer,<.0001,0.05,-0.3382,-0.2341,-0.3917,-0.1805
set*media*pair_id,set1,3dd,6,set2,3dd,3,-0.3307,0.02653,1922,-12.46,<.0001,Tukey-Kramer,<.0001,0.05,-0.3828,-0.2787,-0.4363,-0.2251
set*media*pair_id,set1,3dd,6,set2,3dd,4,-0.2998,0.02653,1922,-11.30,<.0001,Tukey-Kramer,<.0001,0.05,-0.3519,-0.2478,-0.4054,-0.1942
set*media*pair_id,set1,3dd,6,set2,3dd,6,-0.1046,0.02653,1922,-3.94,<.0001,Tukey-Kramer,0.0574,0.05,-0.1566,-0.05252,-0.2102,0.001052
set*media*pair_id,set1,3dd,6,set2,3dd,7,-0.2748,0.02653,1922,-10.36,<.0001,Tukey-Kramer,<.0001,0.05,-0.3268,-0.2228,-0.3804,-0.1692
set*media*pair_id,set1,3dd,6,set2,3dd,8,-0.1349,0.02653,1922,-5.08,<.0001,Tukey-Kramer,0.0004,0.05,-0.1869,-0.08284,-0.2405,-0.02927
set*media*pair_id,set1,3dd,6,set2,3dd,9,-0.1530,0.02653,1922,-5.77,<.0001,Tukey-Kramer,<.0001,0.05,-0.2050,-0.1010,-0.2586,-0.04738
set*media*pair_id,set1,3dd,6,set2,3dp,1,-0.1666,0.02653,1922,-6.28,<.0001,Tukey-Kramer,<.0001,0.05,-0.2187,-0.1146,-0.2722,-0.06100
set*media*pair_id,set1,3dd,6,set2,3dp,2,-0.2936,0.02653,1922,-11.07,<.0001,Tukey-Kramer,<.0001,0.05,-0.3457,-0.2416,-0.3993,-0.1880
set*media*pair_id,set1,3dd,6,set2,3dp,3,-0.2162,0.02653,1922,-8.15,<.0001,Tukey-Kramer,<.0001,0.05,-0.2682,-0.1641,-0.3218,-0.1106
set*media*pair_id,set1,3dd,6,set2,3dp,4,-0.03066,0.02653,1922,-1.16,0.2481,Tukey-Kramer,1.0000,0.05,-0.08270,0.02138,-0.1363,0.07496
set*media*pair_id,set1,3dd,6,set2,3dp,6,0.004787,0.02653,1922,0.18,0.8568,Tukey-Kramer,1.0000,0.05,-0.04725,0.05683,-0.1008,0.1104
set*media*pair_id,set1,3dd,6,set2,3dp,7,-0.2345,0.02653,1922,-8.84,<.0001,Tukey-Kramer,<.0001,0.05,-0.2866,-0.1825,-0.3401,-0.1289
set*media*pair_id,set1,3dd,6,set2,3dp,8,-0.2995,0.02653,1922,-11.29,<.0001,Tukey-Kramer,<.0001,0.05,-0.3516,-0.2475,-0.4052,-0.1939
set*media*pair_id,set1,3dd,6,set2,3dp,9,-0.1616,0.02653,1922,-6.09,<.0001,Tukey-Kramer,<.0001,0.05,-0.2136,-0.1096,-0.2672,-0.05598
set*media*pair_id,set1,3dd,7,set1,3dd,8,0.05908,0,1922,I,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,7,set1,3dd,9,-0.08188,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,7,set1,3dp,1,0.1061,0.001773,1922,59.84,<.0001,Tukey-Kramer,<.0001,0.05,0.1026,0.1096,0.09905,0.1132
set*media*pair_id,set1,3dd,7,set1,3dp,2,0.003988,0.001773,1922,2.25,0.0246,Tukey-Kramer,0.9874,0.05,0.000510,0.007465,-0.00307,0.01105
set*media*pair_id,set1,3dd,7,set1,3dp,3,0.1578,0.001773,1922,88.96,<.0001,Tukey-Kramer,<.0001,0.05,0.1543,0.1612,0.1507,0.1648
set*media*pair_id,set1,3dd,7,set1,3dp,4,0.01648,0.001773,1922,9.29,<.0001,Tukey-Kramer,<.0001,0.05,0.01300,0.01995,0.009417,0.02353
set*media*pair_id,set1,3dd,7,set1,3dp,6,0.1293,0.001773,1922,72.89,<.0001,Tukey-Kramer,<.0001,0.05,0.1258,0.1327,0.1222,0.1363
set*media*pair_id,set1,3dd,7,set1,3dp,7,0.1198,0.001773,1922,67.56,<.0001,Tukey-Kramer,<.0001,0.05,0.1163,0.1233,0.1127,0.1269
set*media*pair_id,set1,3dd,7,set1,3dp,8,-0.1436,0.001773,1922,-80.96,<.0001,Tukey-Kramer,<.0001,0.05,-0.1470,-0.1401,-0.1506,-0.1365
set*media*pair_id,set1,3dd,7,set1,3dp,9,0.07012,0.001773,1922,39.54,<.0001,Tukey-Kramer,<.0001,0.05,0.06664,0.07360,0.06306,0.07718
set*media*pair_id,set1,3dd,7,set2,2dd,1,-0.3265,0.02653,1922,-12.30,<.0001,Tukey-Kramer,<.0001,0.05,-0.3785,-0.2744,-0.4321,-0.2209
set*media*pair_id,set1,3dd,7,set2,2dd,2,-0.3650,0.02653,1922,-13.76,<.0001,Tukey-Kramer,<.0001,0.05,-0.4171,-0.3130,-0.4706,-0.2594
set*media*pair_id,set1,3dd,7,set2,2dd,3,-0.04059,0.02653,1922,-1.53,0.1262,Tukey-Kramer,1.0000,0.05,-0.09263,0.01144,-0.1462,0.06502
set*media*pair_id,set1,3dd,7,set2,2dd,4,-0.1410,0.02653,1922,-5.31,<.0001,Tukey-Kramer,0.0001,0.05,-0.1930,-0.08897,-0.2466,-0.03539
set*media*pair_id,set1,3dd,7,set2,2dd,6,-0.2098,0.02653,1922,-7.91,<.0001,Tukey-Kramer,<.0001,0.05,-0.2618,-0.1577,-0.3154,-0.1042
set*media*pair_id,set1,3dd,7,set2,2dd,7,-0.2333,0.02653,1922,-8.79,<.0001,Tukey-Kramer,<.0001,0.05,-0.2854,-0.1813,-0.3390,-0.1277
set*media*pair_id,set1,3dd,7,set2,2dd,8,-0.2237,0.02653,1922,-8.43,<.0001,Tukey-Kramer,<.0001,0.05,-0.2758,-0.1717,-0.3293,-0.1181
set*media*pair_id,set1,3dd,7,set2,2dd,9,-0.2524,0.02653,1922,-9.51,<.0001,Tukey-Kramer,<.0001,0.05,-0.3044,-0.2003,-0.3580,-0.1468
set*media*pair_id,set1,3dd,7,set2,3dd,1,-0.09466,0.02653,1922,-3.57,0.0004,Tukey-Kramer,0.1840,0.05,-0.1467,-0.04262,-0.2003,0.01095
set*media*pair_id,set1,3dd,7,set2,3dd,2,-0.1012,0.02653,1922,-3.81,0.0001,Tukey-Kramer,0.0880,0.05,-0.1532,-0.04914,-0.2068,0.004433
set*media*pair_id,set1,3dd,7,set2,3dd,3,-0.1458,0.02653,1922,-5.49,<.0001,Tukey-Kramer,<.0001,0.05,-0.1978,-0.09376,-0.2514,-0.04018
set*media*pair_id,set1,3dd,7,set2,3dd,4,-0.1149,0.02653,1922,-4.33,<.0001,Tukey-Kramer,0.0132,0.05,-0.1669,-0.06285,-0.2205,-0.00928
set*media*pair_id,set1,3dd,7,set2,3dd,6,0.08037,0.02653,1922,3.03,0.0025,Tukey-Kramer,0.5845,0.05,0.02833,0.1324,-0.02524,0.1860
set*media*pair_id,set1,3dd,7,set2,3dd,7,-0.08986,0.02653,1922,-3.39,0.0007,Tukey-Kramer,0.2923,0.05,-0.1419,-0.03782,-0.1955,0.01575
set*media*pair_id,set1,3dd,7,set2,3dd,8,0.05005,0.02653,1922,1.89,0.0594,Tukey-Kramer,0.9997,0.05,-0.00199,0.1021,-0.05556,0.1557
set*media*pair_id,set1,3dd,7,set2,3dd,9,0.03194,0.02653,1922,1.20,0.2289,Tukey-Kramer,1.0000,0.05,-0.02010,0.08398,-0.07368,0.1376
set*media*pair_id,set1,3dd,7,set2,3dp,1,0.01832,0.02653,1922,0.69,0.4900,Tukey-Kramer,1.0000,0.05,-0.03372,0.07036,-0.08729,0.1239
set*media*pair_id,set1,3dd,7,set2,3dp,2,-0.1087,0.02653,1922,-4.10,<.0001,Tukey-Kramer,0.0328,0.05,-0.1607,-0.05667,-0.2143,-0.00309
set*media*pair_id,set1,3dd,7,set2,3dp,3,-0.03125,0.02653,1922,-1.18,0.2391,Tukey-Kramer,1.0000,0.05,-0.08329,0.02079,-0.1369,0.07436
set*media*pair_id,set1,3dd,7,set2,3dp,4,0.1543,0.02653,1922,5.81,<.0001,Tukey-Kramer,<.0001,0.05,0.1022,0.2063,0.04866,0.2599
set*media*pair_id,set1,3dd,7,set2,3dp,6,0.1897,0.02653,1922,7.15,<.0001,Tukey-Kramer,<.0001,0.05,0.1377,0.2418,0.08411,0.2953
set*media*pair_id,set1,3dd,7,set2,3dp,7,-0.04960,0.02653,1922,-1.87,0.0617,Tukey-Kramer,0.9997,0.05,-0.1016,0.002437,-0.1552,0.05601
set*media*pair_id,set1,3dd,7,set2,3dp,8,-0.1146,0.02653,1922,-4.32,<.0001,Tukey-Kramer,0.0138,0.05,-0.1667,-0.06257,-0.2202,-0.00900
set*media*pair_id,set1,3dd,7,set2,3dp,9,0.02334,0.02653,1922,0.88,0.3792,Tukey-Kramer,1.0000,0.05,-0.02870,0.07538,-0.08227,0.1290
set*media*pair_id,set1,3dd,8,set1,3dd,9,-0.1410,0,1922,M,<.0001,Tukey-Kramer,,,,,,
set*media*pair_id,set1,3dd,8,set1,3dp,1,0.04702,0.001773,1922,26.52,<.0001,Tukey-Kramer,<.0001,0.05,0.04354,0.05050,0.03996,0.05408
set*media*pair_id,set1,3dd,8,set1,3dp,2,-0.05510,0.001773,1922,-31.07,<.0001,Tukey-Kramer,<.0001,0.05,-0.05857,-0.05162,-0.06215,-0.04804
set*media*pair_id,set1,3dd,8,set1,3dp,3,0.09867,0.001773,1922,55.64,<.0001,Tukey-Kramer,<.0001,0.05,0.09519,0.1021,0.09161,0.1057
set*media*pair_id,set1,3dd,8,set1,3dp,4,-0.04261,0.001773,1922,-24.03,<.0001,Tukey-Kramer,<.0001,0.05,-0.04609,-0.03913,-0.04967,-0.03555
set*media*pair_id,set1,3dd,8,set1,3dp,6,0.07017,0.001773,1922,39.57,<.0001,Tukey-Kramer,<.0001,0.05,0.06669,0.07365,0.06311,0.07723
set*media*pair_id,set1,3dd,8,set1,3dp,7,0.06071,0.001773,1922,34.24,<.0001,Tukey-Kramer,<.0001,0.05,0.05723,0.06419,0.05365,0.06777
set*media*pair_id,set1,3dd,8,set1,3dp,8,-0.2027,0.001773,1922,-114.28,<.0001,Tukey-Kramer,<.0001,0.05,-0.2061,-0.1992,-0.2097,-0.1956
set*media*pair_id,set1,3dd,8,set1,3dp,9,0.01104,0.001773,1922,6.22,<.0001,Tukey-Kramer,<.0001,0.05,0.007559,0.01451,0.003978,0.01809
set*media*pair_id,set1,3dd,8,set2,2dd,1,-0.3856,0.02653,1922,-14.53,<.0001,Tukey-Kramer,<.0001,0.05,-0.4376,-0.3335,-0.4912,-0.2799
set*media*pair_id,set1,3dd,8,set2,2dd,2,-0.4241,0.02653,1922,-15.98,<.0001,Tukey-Kramer,<.0001,0.05,-0.4761,-0.3721,-0.5297,-0.3185
set*media*pair_id,set1,3dd,8,set2,2dd,3,-0.09968,0.02653,1922,-3.76,0.0002,Tukey-Kramer,0.1054,0.05,-0.1517,-0.04764,-0.2053,0.005934
set*media*pair_id,set1,3dd,8,set2,2dd,4,-0.2001,0.02653,1922,-7.54,<.0001,Tukey-Kramer,<.0001,0.05,-0.2521,-0.1481,-0.3057,-0.09448
set*media*pair_id,set1,3dd,8,set2,2dd,6,-0.2689,0.02653,1922,-10.13,<.0001,Tukey-Kramer,<.0001,0.05,-0.3209,-0.2168,-0.3745,-0.1633
set*media*pair_id,set1,3dd,8,set2,2dd,7,-0.2924,0.02653,1922,-11.02,<.0001,Tukey-Kramer,<.0001,0.05,-0.3445,-0.2404,-0.3980,-0.1868
set*media*pair_id,set1,3dd,8,set2,2dd,8,-0.2828,0.02653,1922,-10.66,<.0001,Tukey-Kramer,<.0001,0.05,-0.3349,-0.2308,-0.3884,-0.1772
set*media*pair_id,set1,3dd,8,set2,2dd,9,-0.3115,0.02653,1922,-11.74,<.0001,Tukey-Kramer,<.0001,0.05,-0.3635,-0.2594,-0.4171,-0.2059
set*media*pair_id,set1,3dd,8,set2,3dd,1,-0.1537,0.02653,1922,-5.79,<.0001,Tukey-Kramer,<.0001,0.05,-0.2058,-0.1017,-0.2594,-0.04813
set*media*pair_id,set1,3dd,8,set2,3dd,2,-0.1603,0.02653,1922,-6.04,<.0001,Tukey-Kramer,<.0001,0.05,-0.2123,-0.1082,-0.2659,-0.05465
set*media*pair_id,set1,3dd,8,set2,3dd,3,-0.2049,0.02653,1922,-7.72,<.0001,Tukey-Kramer,<.0001,0.05,-0.2569,-0.1528,-0.3105,-0.09927
set*media*pair_id,set1,3dd,8,set2,3dd,4,-0.1740,0.02653,1922,-6.56,<.0001,Tukey-Kramer,<.0001,0.05,-0.2260,-0.1219,-0.2796,-0.06836
set*media*pair_id,set1,3dd,8,set2,3dd,6,0.02129,0.02653,1922,0.80,0.4225,Tukey-Kramer,1.0000,0.05,-0.03075,0.07333,-0.08433,0.1269
